4303842,
4116957,
3916537,
3998915,
4119451,
4886846,
4711160,
4446381,
4760085,
4656227,
5289006,
5651494,
5371842,
4734319,
4520939,
6015640,
4835780,
4562141,
5207698,
5399833,
5537497,
4575524,
4715736,
4579052,
4461313,
3871355,
4227668,
4386697,
4761620,
4438835,
4614820,
4526674,
4877796,
4170870,
4326997,
5008991,
4698269,
4179786,
4053868,
4165328,
4350137,
4133906,
4429125,
4163424,
4608032,
4497788,
4876102,
4779854,
4562603,
4073548,
5069852,
4288792,
4144522,
4322756,
4170548,
4068793,
4114605,
4120001,
4108123,
4283422,
4677139,
4762232,
4133939,
4326350,
4450735,
4184306,
4075709,
3976991,
4745824,
4798320,
4610404,
3927593,
4309194,
4135888,
4577949,
4562884,
4417872,
4454325,
4184605,
4099652,
4117979,
4059061,
4126211,
3854356,
4296598,
3962983,
4020609,
3934702,
4085296,
4122074,
4063636,
3881645,
4036670,
3805169,
4154193,
4106877,
4257326,
3960892,
4590658,
3757319,
